,gene,alpha,beta,rss,rmse,alpha_err,beta_err,model
31,1700020I14Rik,1.0,0.03537632924426647,0.32232163242288747,0.14193344224118032,,0.004916790810329153,expo
32,1700021F05Rik,1.0,0.12077537915766594,0.33206890819014656,0.18222757974306375,,0.02645839146401657,expo
33,1700052N19Rik,1.0,0.04516949690889926,0.37562059900863093,0.1699820350255672,,0.008355876142159005,expo
34,1700071K01Rik,1.0,0.16421593485532535,0.546422554433589,0.26134808073563237,,0.05764262634754801,expo
35,1700071K01Rik _1,1.0,0.20033334462285604,0.4587275163801452,0.23945968250943236,,0.06669136164784291,expo
36,1700094D03Rik,1.0,0.06988602495100811,0.07927055216688922,0.07038756644770848,,0.005155112858779986,expo
37,1700097N02Rik,1.0,0.41598466454288147,0.08345357644895926,0.1291925512163602,,0.09791482444575146,expo
38,1700097N02Rik_1,1.0,0.4423724283687896,0.07452922801298333,0.12208949833051434,,0.09907992807183146,expo
39,1700097N02Rik_2,1.0,0.0075513285935622084,3.7108736303508634,0.45404806588135965,,0.004806918168722076,expo
40,1810009A15Rik,1.0,0.09854033478412462,0.3543650670979108,0.1651025478762333,,0.018173440999557578,expo
41,1810009N02Rik,1.0,0.035597697861658124,1.5404033556274224,0.3102824676431363,,0.010816826873115505,expo
42,1810026J23Rik_1,1.0,0.160325700355878,0.2710581957673561,0.23283393041709197,,0.072933601023181,expo
43,1810030O07Rik_1,1.0,0.05349804584224303,0.7905038478084739,0.22956536437486585,,0.012628881291510916,expo
44,1810032O08Rik,1.0,0.3809255357404605,0.15346500611587777,0.19587304952179982,,0.15015263962896327,expo
45,1810037I17Rik,1.0,0.025611723604260714,0.4153418236972835,0.15190308015626344,,0.003564364069962702,expo
46,1810058I24Rik,1.0,0.2425307339422618,0.1350883305927807,0.16437051474810238,,0.07160328116140084,expo
47,2010012O05Rik,1.0,0.1486368624365311,0.16252374480948367,0.14253234054482322,,0.028196940330470766,expo
48,2010107E04Rik,1.0,0.11023154684026877,0.41911870232947335,0.26429740266395396,,0.05218169563212733,expo
49,2010111I01Rik,1.0,0.6316134274452782,0.9350941526455603,0.3654926523876585,,0.42594059475734647,expo
50,2010204K13Rik,1.0,0.15830433133150068,0.3788625692564783,0.20517271024309638,,0.041803026241853405,expo
51,2310010J17Rik,1.0,0.4900088142655587,0.0891340126280609,0.14927659949575225,,0.14519713354928337,expo
52,2310011J03Rik,1.0,0.23359277632003156,0.14075833170579968,0.10830448271185873,,0.03537616005707506,expo
53,2310022A10Rik,1.0,0.05656153663103263,1.2499751321400485,0.33709657803339177,,0.02237681820824346,expo
54,2310033P09Rik,1.0,0.009375308733470812,1.5874160620920406,0.2969676434013234,,0.003437927869546626,expo
55,2310036O22Rik,1.0,0.008968163366368343,1.9707590250351736,0.3308876130983964,,0.003755536057752231,expo
56,2310039H08Rik,1.0,0.13116668176707733,1.8222610031835362,0.5510990538889139,,0.12255307990705795,expo
57,2310061J03Rik,1.0,0.07770707489685169,0.32070549245324026,0.1513523543762417,,0.01265356247531117,expo
58,2410002F23Rik,1.0,0.01329250233787693,2.1237015591530035,0.3434871467070415,,0.0047872058592038315,expo
59,2410004B18Rik,1.0,0.43334139963200624,0.10598549905624388,0.16277707075648268,,0.14053857801774286,expo
60,2510002D24Rik,1.0,0.06368535244510548,0.8319823657759468,0.21499126155057594,,0.014047718293218206,expo
61,2510039O18Rik,1.0,0.03294687276554169,1.2856680326959486,0.2927647556994009,,0.009902917692114283,expo
62,2510039O18Rik_1,1.0,0.034916022584698274,0.37785891069052746,0.1536755735898128,,0.005253639829755859,expo
63,2600001M11Rik,1.0,0.12247575897795623,1.7366302139824898,0.5379947667004593,,0.11392892098936687,expo
64,2610001J05Rik,1.0,0.31244932431951866,0.6649343776282197,0.4077175424323252,,0.2640744306125658,expo
65,2610002J02Rik_1,1.0,0.4434781522908019,0.08635638569766604,0.14693228516706772,,0.12968282006908508,expo
66,2610002J02Rik_2,1.0,0.5153554285005237,0.058755267111456275,0.10840227590918584,,0.1043658429251337,expo
67,2610002M06Rik,1.0,0.041148231327738954,0.16991620082393594,0.09715857622805672,,0.0038100934605670156,expo
68,2610005L07Rik,1.0,0.28901740931936176,0.18322943676979433,0.21402653852372744,,0.13039885118124267,expo
69,2610005L07Rik.1,1.0,0.2682647139265513,0.22178997586706156,0.23547291556942465,,0.13569970365118925,expo
70,2610005L07Rik_1,1.0,0.046230144793855635,0.4833658279895561,0.16862171864675574,,0.007635724508436986,expo
71,2610018G03Rik_1,1.0,0.06225932333702017,0.769334437820204,0.2127321483241314,,0.013579404343028413,expo
72,2610019E17Rik,1.0,0.10663323760630893,0.20751777246065004,0.1518470621164781,,0.020207012683171276,expo
73,2610507B11Rik,1.0,0.029918960141168304,1.3841193245258945,0.27730041115947945,,0.007622814579593605,expo
74,2610524H06Rik,1.0,0.06306649661418418,0.24082788333431882,0.15518630201609895,,0.012184023637419852,expo
75,2700029M09Rik,1.0,0.10128831170130478,0.3768865900758604,0.14470018622345776,,0.016226996522941645,expo
76,2700060E02Rik,1.0,0.08646834403699952,0.9052359479301998,0.3008713924470387,,0.030920167603914164,expo
77,2700060E02Rik_1,1.0,0.0910542485918481,0.6761911904892027,0.219771178158622,,0.021986396074026488,expo
78,2700060E02Rik_2,1.0,0.10847783856034235,0.9074498649279538,0.2245303573793226,,0.027318789369137293,expo
79,2700062C07Rik,1.0,0.20996309247136813,0.303188000468728,0.20811672565061312,,0.06437729138863084,expo
80,2700079J08Rik,1.0,0.09715054372334238,0.2132542926416671,0.11923486420832544,,0.012814527839554118,expo
81,2700089E24Rik,1.0,0.061160635527876255,1.5841397167829718,0.39801252703689766,,0.030532648631223926,expo
82,2700089E24Rik_1,1.0,0.04363130051189409,1.6598106009056663,0.4074077319965425,,0.02502455647024001,expo
83,2700094K13Rik,1.0,0.4076203564214442,0.09206946063119406,0.15171474930868956,,0.1236951936278439,expo
84,2810004N23Rik,1.0,0.22872985204772114,0.25005660344188674,0.17679670650279614,,0.05808584266734162,expo
85,2810025M15Rik,1.0,0.006221946746390518,1.7303050883077296,0.31004525550561246,,0.0030718268255426613,expo
86,2810043O03Rik,1.0,0.05982043810945804,0.09871957247454713,0.07854917746010581,,0.004820320312148202,expo
87,2810403A07Rik,1.0,0.050276511169911435,0.7374344844678388,0.24789690136355724,,0.013969950683958596,expo
88,2810408M09Rik.1,1.0,0.27041782272647297,0.14456139079066466,0.17003610839504923,,0.0820289656176574,expo
89,2810417H13Rik,1.0,0.028914901421203294,0.9866972558969456,0.28674862044087585,,0.011001907417766648,expo
90,2810417H13Rik_1,1.0,0.02824858376074174,1.0170244953617846,0.29112203846522633,,0.011026590184291618,expo
91,2810474O19Rik,1.0,0.09927651777261484,0.14788111747942914,0.09929119379529726,,0.010945528363817084,expo
92,2810474O19Rik_1,1.0,0.089005790983923,0.11371733252667499,0.08706983118037115,,0.008451742558181988,expo
93,2810474O19Rik_2,1.0,0.06458889607714194,0.4195852579679385,0.19530518262637497,,0.014495545856671956,expo
94,2900097C17Rik_1,1.0,0.21504230310250108,0.20176606366375785,0.15881044662732277,,0.04827643676260186,expo
95,3000002C10Rik,1.0,0.059687621547613014,0.16353781189001595,0.09531754294929017,,0.005775239123954401,expo
96,3010026O09Rik,1.0,0.10773615715157998,0.3270938320031884,0.20220467106473716,,0.02938109343344125,expo
97,3110002H16Rik_1,1.0,0.19498649319367076,0.18650081352948983,0.11541874492766695,,0.029526099844654007,expo
98,3110043O21Rik,1.0,0.14113678270676358,0.9056571612154499,0.3885136551043927,,0.09130353915391179,expo
99,3110057O12Rik,1.0,0.33766090502579926,0.04854145233287053,0.08994577286053204,,0.05114172241850869,expo
100,3930401B19Rik,1.0,0.060447071761547934,0.2552011580127442,0.14583128322732639,,0.009677488902699647,expo
101,4632428N05Rik,1.0,0.022626340164849445,1.166684678802711,0.3118071891947959,,0.010569744969850003,expo
102,4632428N05Rik_1,1.0,0.026169977988181103,1.1749648045985805,0.3129117027478333,,0.01138062194825233,expo
103,4833420G17Rik,1.0,0.225861630243666,0.3585739500201797,0.24446334081690713,,0.08827744548368723,expo
104,4833420G17Rik_1,1.0,0.1186654135470435,0.29266092075419936,0.15004125605830482,,0.020582654881251314,expo
105,4833420G17Rik_2,1.0,0.12152802028184274,0.10574208989117798,0.09387140578613293,,0.013308393212214664,expo
106,4833439L19Rik,1.0,0.09923130452683726,0.8934112429917065,0.3341801989555385,,0.04535513580208666,expo
107,4833439L19Rik_1,1.0,0.05347057847325531,1.1208908052076474,0.2936364582802304,,0.016851483766480355,expo
108,4921524J17Rik,1.0,0.08837430015166563,1.2308121007763837,0.39223910131072853,,0.04869947786344342,expo
109,4930430F08Rik,1.0,0.06352002055938663,0.28735473410479095,0.16951540759022202,,0.013382290323846264,expo
110,4930432F04Rik,1.0,0.048488461288403326,0.1575607827001959,0.09923481706922346,,0.00481125064033327,expo
111,4931406C07Rik,1.0,0.009357027585168947,2.558616686892036,0.3770217122315398,,0.004360827245722647,expo
112,4932431P20Rik,1.0,0.03680741463396441,1.1469348666579762,0.3091567653389318,,0.013761990552478679,expo
113,4932438A13Rik,1.0,0.11943796293613036,0.4935412534720692,0.19484535356416324,,0.02693925845507421,expo
114,4933413G19Rik,1.0,0.03005486363338845,0.7794812672388847,0.21413042579079267,,0.006076481949830909,expo
115,4933426M11Rik,1.0,0.04627373356365906,0.28928790862804166,0.13446372852651603,,0.006191577267832121,expo
116,4933434E20Rik,1.0,0.4935703320402935,0.12272114201078839,0.17515788735508628,,0.17159889483467172,expo
117,5430417L22Rik,1.0,0.15677582146805388,1.2313677042673594,0.4962595498864197,,0.15310817468310706,expo
118,5730408K05Rik,1.0,0.2235537824895472,0.3168889859689163,0.22981477540580236,,0.08210257363993696,expo
119,5730493B19Rik,1.0,0.16752858466620407,0.39592976688409426,0.2813999882317319,,0.09088264962066762,expo
120,5730559C18Rik,1.0,0.09465203936683479,0.4831231161779271,0.21980061787400124,,0.024655509544674464,expo
121,5830417I10Rik,1.0,0.07479391796084225,2.404661737458338,0.40038828966045265,,0.03186787777665607,expo
122,6330416G13Rik,1.0,0.061428990068625317,0.45902465917785,0.1693783964932235,,0.010711561479736472,expo
123,6330416G13Rik_1,1.0,0.12446023814171515,0.16334113529869124,0.1347182802487766,,0.02095543073991339,expo
124,6330416G13Rik_2,1.0,0.04632681736448013,0.4798094849874954,0.17317070425368855,,0.007983944718773298,expo
125,6430706D22Rik,1.0,0.2562783003480051,0.07375155088777678,0.11086895484292615,,0.045873998031085744,expo
126,6430706D22Rik _2,1.0,0.024011586966511792,0.7653840594724183,0.23381678716960336,,0.006572961482437674,expo
127,6720475J19Rik,1.0,0.17489279358920357,0.23617233781258537,0.13478539575436357,,0.030028219101959856,expo
128,6820431F20Rik,1.0,0.020011726612858906,2.748371485538726,0.40208072686220947,,0.007943017058744598,expo
129,8430419L09Rik_2,1.0,0.06338393175527562,0.46323015186437344,0.16507220378552592,,0.010757324185525649,expo
130,9130019O22Rik,1.0,0.020333985251856153,3.5700058415958305,0.4453466715564797,,0.008461740867600325,expo
131,9130401M01Rik,1.0,0.1782380567017263,0.47686657886020656,0.26100535814429077,,0.06742810053468695,expo
132,9430015G10Rik,1.0,0.696240996971268,0.11402385485476138,0.16883709223298754,,0.23625094087124796,expo
133,9430016H08Rik,1.0,0.25161438807813175,0.15643019250020979,0.14948969983638613,,0.05726213463374776,expo
134,9530068E07Rik_1,1.0,0.005910646888185536,3.033739074921348,0.4354408021563715,,0.005320262517784354,expo
135,A030005L19Rik,1.0,0.057235044375181204,0.7731738012065608,0.21982575503204815,,0.012832628759418102,expo
136,A230046K03Rik,1.0,0.10647979066976254,0.7315846791988342,0.22084454248767152,,0.02644608740986145,expo
137,A230046K03Rik_1,1.0,0.1528883790584552,0.672059316276189,0.20494805992558654,,0.03815832444391955,expo
138,A230046K03Rik_2,1.0,0.1892598810186127,0.5202875916657944,0.186241347300717,,0.045709185366604864,expo
139,A230050P20Rik,1.0,0.022381257195245093,0.8857980112062251,0.2282668731223873,,0.0049358444992982815,expo
140,A430005L14Rik,1.0,0.22059266681660994,0.610873172553945,0.3190802335238858,,0.11242627747427976,expo
141,A430104N18Rik,1.0,0.7243699071173355,0.49185645783653403,0.2650758537897445,,0.36013886977652826,expo
142,A630038E17Rik,1.0,0.149379828446129,0.5832871579684913,0.20411606606614974,,0.03708424637113941,expo
143,A630038E17Rik_1,1.0,0.10291703458814719,0.10801753411974471,0.08485970151559757,,0.009760194236842983,expo
144,A630072M18Rik,1.0,0.06280559728258871,0.595776701922716,0.23272627345577152,,0.016857277246860623,expo
145,A730098P11Rik,1.0,0.08785185244773072,0.23281344994195666,0.13928790625354517,,0.013554139299369826,expo
146,A730098P11Rik _1,1.0,0.052312140109384425,0.3387361389376076,0.15554882993948685,,0.008530316876484203,expo
147,A730098P11Rik _2,1.0,0.06753189804260457,0.5914747949888678,0.1812724767655445,,0.012679110955391353,expo
148,A730098P11Rik _3,1.0,0.05199023881921908,0.3046894720376316,0.1530936043576035,,0.008555111135625876,expo
149,A930012O16Rik,1.0,0.5007245810911016,0.11141275766799318,0.1668927482456871,,0.16585932731254135,expo
150,AA407331_1,1.0,0.04428383135870294,0.08946249664665802,0.07477570488077077,,0.0032816012338817363,expo
151,AI314180,1.0,0.19077109767886838,0.7098710462918568,0.29788232707980866,,0.07819306490134381,expo
152,AI503316,1.0,0.02313897811532019,1.9914369246980228,0.42548762664394013,,0.016800852366284477,expo
153,AI503316 _1,1.0,0.02139841408203881,2.8578147878721407,0.4880074101104187,,0.016138403638750007,expo
154,AI504432,1.0,0.013699545484105293,1.8546990730197535,0.33030280875546636,,0.005058929186471324,expo
155,AI597479,1.0,0.1489167380718367,0.3171875851589939,0.19911918075583337,,0.03947017256281019,expo
156,AI646383,1.0,0.05961197417888421,0.2761696524135407,0.14575259660268905,,0.009301147495199101,expo
157,AI837181,1.0,0.037947502692997015,1.1326942047534339,0.2951784603296315,,0.01253357119853434,expo
158,AK030979,1.0,0.05810073626023312,0.4535079552703791,0.17998173623025102,,0.010993428931737177,expo
159,AK077428,1.0,0.1011372297795654,0.6611595483425641,0.20327929498945596,,0.02284301776903522,expo
160,AK077428.1,1.0,0.10447926514079929,0.6231597864389715,0.21894147205957393,,0.02580542880696888,expo
161,AK134344,1.0,0.0790123291094941,0.19970816909437025,0.14131814076556848,,0.013370294381983595,expo
162,AK134344_1,1.0,0.09516126184312414,0.15737978574870687,0.11452066252744773,,0.012187036994077987,expo
163,AU020206,1.0,0.05078976214069181,0.8456930676234855,0.27727457143735956,,0.016932785018631533,expo
164,AW112010,1.0,0.13133463254747724,0.03619430385781788,0.05736193214843469,,0.009010130466335088,expo
165,AW209491,1.0,0.2145378448754883,0.2883878676931775,0.1898643817614225,,0.05754746582831203,expo
166,AW549877,1.0,0.12917790780529378,0.08946896814002567,0.07723080911140133,,0.011681109338767285,expo
167,Aaas,1.0,0.09172338158938449,0.5521608273071427,0.28085604530922004,,0.041202133938239134,expo
168,Aacs,1.0,0.10115318242685711,0.6269107091878944,0.18662361247350454,,0.020895342900944996,expo
169,Aacs_2,1.0,0.06118560326530387,0.5097790885728699,0.1843509494728049,,0.011733988662046849,expo
170,Aak1,1.0,0.11925890776526665,0.9771191538811146,0.24712334393490565,,0.03382640571789987,expo
171,Aak1_2,1.0,0.22057968670142494,0.04174816104087695,0.06810788911790938,,0.021008263106324008,expo
172,Aak1_3,1.0,0.2154166902110033,0.036337742754542955,0.06028079524570239,,0.017868249855137602,expo
173,Aak1_4,1.0,0.2554476313711787,0.1321576581356496,0.12852901332756042,,0.04864899583830561,expo
174,Aamdc,1.0,0.6817978947376756,0.11547818485204125,0.1519724875443192,,0.1999238258974983,expo
175,Aamp,1.0,0.21344655692434739,0.301033554899223,0.24537055850253225,,0.09558129848509322,expo
176,Aars,1.0,0.1179742037892396,0.22540714960125713,0.12688778777252002,,0.017228876500054186,expo
177,Aars_1,1.0,0.11185907349402045,0.23123246450489088,0.1202165921641255,,0.01523145255444778,expo
178,Aarsd1,1.0,0.08751944454112032,0.954538750657179,0.3454234268722192,,0.04258342921208621,expo
179,Abca1_1,1.0,0.07715541654600618,0.41159906025313775,0.21385328830068362,,0.021510602374631028,expo
180,Abca3,1.0,0.6261381850301692,0.09052348665550752,0.1504356063698913,,0.1880597541438274,expo
181,Abca3_1,1.0,0.4056367165812475,0.12415838815434087,0.1331800007263751,,0.0923186951763403,expo
182,Abca7,1.0,0.2857029633695563,0.15722207556209036,0.16187550543658047,,0.07571185490852342,expo
183,Abcb10,1.0,0.026967395463867474,0.20181409274896547,0.10588623159603515,,0.0026150598662430624,expo
184,Abcb10_1,1.0,0.024094918976011154,0.8817379872113011,0.22132655451608416,,0.004897112646946653,expo
185,Abcb1b,1.0,0.06820219030771836,0.06707869541533146,0.07476557553186464,,0.005574636608937654,expo
186,Abcb6,1.0,0.0625981872357969,0.36500582743377724,0.14240119916664584,,0.00912013235977968,expo
187,Abcb7_1,1.0,0.08114102249786588,0.09758096350544583,0.09017619951399124,,0.008047686038089525,expo
188,Abcb7_2,,,,,,,expo
189,Abcb8,1.0,0.04364223442954979,0.343444400341294,0.1691755499329257,,0.008511906281200826,expo
190,Abcb8_1,1.0,0.06855344965111998,0.2653031197992432,0.14868958711558655,,0.011143399407813214,expo
191,Abcc10,1.0,0.03060044107768978,1.0186879052330193,0.2523251752740176,,0.007583088113023916,expo
192,Abcc5,1.0,0.15022713794811257,0.33459596025436267,0.1545953150866487,,0.02828802410834687,expo
193,Abcc5_3,1.0,0.2477370246053632,0.3856327343013718,0.31049667240623197,,0.16912117376223856,expo
194,Abcc5_6,1.0,0.21580521424429358,0.3337913737802109,0.14917358429699965,,0.043488303574024945,expo
195,Abcd1,1.0,0.27925441056149414,0.06627757605626045,0.11513259838660851,,0.057306718683643544,expo
196,Abce1,1.0,0.3161858817325742,0.14275875366700483,0.188917146963295,,0.12353848484040272,expo
197,Abce1_1,1.0,0.27955086224117115,0.1132072273900554,0.13736036994590506,,0.06266632518354898,expo
198,Abcf1,1.0,0.2257789912801333,0.15730529147746772,0.14022539511330842,,0.04531901040362431,expo
199,Abcf1_2,1.0,0.1769194555681,0.19751597062372997,0.15712891626930495,,0.03773272400230254,expo
200,Abcf1_4,1.0,0.19960561375125951,0.1462527210041804,0.13520943060867666,,0.03748996676343669,expo
201,Abcf1_5,1.0,0.10708578546648308,0.7799081554467385,0.2360248406186365,,0.028539003133276335,expo
202,Abcf2,1.0,0.3054769745460395,0.08814217982889956,0.13277212043866707,,0.07229520389568854,expo
203,Abcf2_1,1.0,0.13344827312878418,0.22344208192064197,0.19297758156525247,,0.0434636852114862,expo
204,Abcf3_1,1.0,0.02695551079191408,1.3551395134898516,0.3111200403943619,,0.009495068145810364,expo
205,Abcg1,1.0,0.17949279316863428,0.07143609816058161,0.0944960965864342,,0.023077327031388477,expo
206,Abcg2,1.0,0.19886518081264792,0.2483944408626131,0.20346762267521135,,0.06458676473671217,expo
207,Abcg3,1.0,0.3287822133186996,0.047037607352143934,0.09699237841412482,,0.05698613063446386,expo
208,Abcg3_1,1.0,0.26580921028342785,0.11400944122073299,0.12762077821237922,,0.052277723229339754,expo
209,Abcg4_1,1.0,0.0456463907311969,1.3634252769208484,0.30148800716013546,,0.014027740625608227,expo
210,Abhd10,1.0,0.09698395950476563,0.08192433742340238,0.0905120640707096,,0.01040311750161067,expo
211,Abhd12_1,1.0,0.06355915000934724,2.0271555882866217,0.4292864680634834,,0.03141757136852375,expo
212,Abhd14a,1.0,0.14225441941252853,0.2554514255556552,0.1598284785498677,,0.028053517944805883,expo
213,Abhd14b,1.0,0.1082676655487065,0.3439585541278947,0.16930213478864117,,0.020913278484438875,expo
214,Abhd16a,1.0,0.11396314159190013,0.03864782643848702,0.056750790331124484,,0.007448683594038372,expo
215,Abhd16a_1,1.0,0.08564274033213183,0.07113178506214586,0.07699122518299616,,0.007285125331289114,expo
216,Abhd17c,1.0,0.35174803616656863,0.11630363639735482,0.13922621663881818,,0.08309913315222514,expo
217,Abhd4,1.0,0.006883736397542081,1.6112010856777734,0.2991841764307447,,0.003064048732542648,expo
218,Abhd4_1,1.0,0.019639109467236477,0.3061948964686359,0.13042556337463482,,0.002406892891175121,expo
219,Abhd5_1,1.0,0.03731121422093142,0.8045070463400749,0.231589730103341,,0.008804549365602644,expo
220,Abhd6,1.0,0.6784265567693935,0.12759208972189018,0.17860017477727322,,0.24307827431714676,expo
221,Abi1,1.0,0.07006793708135589,0.177873691026013,0.12716263424378785,,0.01015568220265914,expo
222,Abi1_2,1.0,0.11825314381647736,0.5983162903134794,0.21453281805848215,,0.029306241826726184,expo
223,Abi1_3,1.0,0.10167312140932763,0.5978064606293407,0.2331223753211918,,0.027206853249734826,expo
224,Abl1,1.0,0.3006046074925216,0.2623852962096038,0.1322586597567065,,0.05975774522321434,expo
225,Ablim1,1.0,0.10678996324108922,0.3156310811424636,0.15581820796696277,,0.018845214482594134,expo
226,Abracl,1.0,0.04156669542178351,0.5562103258195688,0.17578559001420654,,0.006974781367301692,expo
227,Abt1,1.0,0.21013823560966743,0.4619794781776405,0.33984536122243914,,0.16636228694440447,expo
228,Abtb1,1.0,0.12551884469723917,0.7906266212610559,0.2680954072478093,,0.03988384708345845,expo
229,Acaa2,1.0,0.3318241813944991,0.030658899459149853,0.06618038062657657,,0.03574372353065241,expo
230,Acaa2_1,1.0,0.3544743722382307,0.04752528223531257,0.09749387902357005,,0.062040829432336436,expo
231,Acaa2_2,1.0,0.4647337194617153,0.061829551444209555,0.09398294027885332,,0.07680373223415884,expo
232,Acad8_1,1.0,0.04611954322154669,1.2966271767697353,0.3158172763786212,,0.015813455423657443,expo
233,Acad9,1.0,0.06673435382272555,0.7339644013699451,0.24731295985888424,,0.018047245309810025,expo
234,Acad9_1,1.0,0.061749444335211734,0.5614050674949251,0.22591331151067762,,0.01612751504270688,expo
235,Acadl,1.0,0.19541594303641255,0.23532926135408475,0.19804429696159928,,0.06180454602458143,expo
236,Acads,1.0,0.020043650201018014,0.981474506310086,0.23350880382048006,,0.004383174597607398,expo
237,Acadsb,1.0,0.29362290344928355,0.7262683818352783,0.24601293696255053,,0.10875167973980555,expo
238,Acadvl,1.0,0.8235959509051045,0.15175031518221155,0.19477571408045943,,0.3271308479276759,expo
239,Acat1,1.0,0.5428746405183312,0.15178040987165123,0.19479502680487715,,0.21003111352137943,expo
240,Acat1_1,1.0,0.42416591372161727,0.1600401465754209,0.15120475548805662,,0.11068905192371971,expo
241,Acat1_2,1.0,0.5776543287558843,0.13419088830337653,0.1831603725587064,,0.21049643890639572,expo
242,Acat2,1.0,0.02714245960901329,0.35832738057072455,0.14109244025947523,,0.0035073304540051207,expo
243,Acat2.1,1.0,0.015256270522398557,2.2899476333067197,0.35667816440242656,,0.0054368572730152985,expo
244,Acbd3_1,1.0,0.046143356519118946,0.4075588401285787,0.20188086589089582,,0.012814412718948766,expo
245,Acbd3_2,1.0,0.06395008222554589,0.19414330060257165,0.11376680845852234,,0.007602437883946029,expo
246,Acbd6_1,1.0,0.08132473388388105,0.6069850270425027,0.2463706612083717,,0.023922321850177005,expo
247,Acer2_1,1.0,0.027817415667140456,1.6671639982800712,0.3450842545441487,,0.010781589478347568,expo
248,Acin1_1,1.0,0.022291758371001842,0.6094281766541086,0.19516470234364047,,0.004463062538240818,expo
249,Acly,1.0,0.036053120719295444,0.927509073070638,0.22699841813822771,,0.007652399864755645,expo
250,Acly_3,1.0,0.016594558320375662,1.367336135783952,0.2756140755742783,,0.004459514363954596,expo
251,Acly_4,1.0,0.012724526830197414,0.8835517770643523,0.22155407880900874,,0.0030075336718689907,expo
252,Aco1,1.0,0.07485838754451424,1.3332319066056335,0.2721551749569876,,0.0214478975086703,expo
253,Aco1_1,1.0,0.060562989049523196,1.1522632212690895,0.27715978800072344,,0.01744445576707872,expo
254,Aco2,1.0,0.023594685938689686,0.3596102398083598,0.14134477937306347,,0.0030663783693641775,expo
255,Aco2_1,1.0,0.04120514919930415,0.368718592733859,0.14312360484208106,,0.00562161456172351,expo
256,Acot10,1.0,0.020637164021845816,1.7686928653899014,0.31346565161733975,,0.006031635877668983,expo
257,Acot2,1.0,0.08335623978709178,0.8045199160262373,0.28364060288087056,,0.028169999522879203,expo
